action,action_result,distance_to_goal,experiment,gamma,loss,orientation,reward,signal1,signal2,signal3,speed,time
-12,MOVE,501.874539464268,1,0.96,0.09886813908815384,-0.628013753289813,-0.3,0.0,0.0,0.0,3,1249
-12,MOVE,503.6165179053,1,0.96,0.08524055778980255,-0.6964313455310996,-0.3,0.0,0.0,0.0,3,1250
-12,MOVE,505.837193809168,1,0.96,0.05859563872218132,-0.7646444299225591,-0.3,0.0,0.0,0.0,3,1251
-12,MOVE,508.4339585906404,1,0.96,0.0574270561337471,-0.8325831855169302,-0.3,0.0,0.0,0.0,3,1252
-12,MOVE,511.28852637153227,1,0.96,0.0971418246626854,-0.9001927733552335,-0.3,1.0,1.0,0.0,3,1253
20,MOVE,514.2729320508294,1,0.96,0.05353445187211037,-0.9674355131574595,-0.3,1.0,1.0,1.0,3,1254
-6,MOVE,516.9749140979708,1,0.96,0.10054714232683182,-0.8565140350922956,-0.3,1.0,1.0,1.0,3,1255
-6,MOVE,519.8006144156187,1,0.96,0.0662309005856514,-0.8906521032790308,-0.3,1.0,1.0,1.0,3,1256
-6,MOVE,522.7173251047349,1,0.96,0.05946233868598938,-0.9246041926283133,-0.3,1.0,1.0,1.0,3,1257
20,MOVE,525.6918457234248,1,0.96,0.09623485058546066,-0.958366205860853,-0.3,1.0,1.0,1.0,3,1258
-6,ON_EDGE,528.355861375434,1,0.96,0.11294960975646973,-0.8474920121950501,-0.9,1.0,1.0,1.0,3,1259
-6,FORWARD,524.1528874179204,1,0.96,0.08826061338186264,-0.8464312530118397,0.2,1.0,1.0,1.0,3,1260
2,MOVE,527.0445244722588,1,0.96,0.0885358452796936,-0.9139431719095887,-0.3,1.0,1.0,1.0,3,1261
-6,ON_EDGE,529.9079561610234,1,0.96,0.0952100157737732,-0.9033159611286905,-0.9,1.0,1.0,1.0,3,1262
-6,FORWARD,524.6350935441319,1,0.96,0.08295297622680664,-0.9016109165320969,0.2,1.0,1.0,1.0,3,1263
20,MOVE,527.6208042294327,1,0.96,0.0919238030910492,-0.9688312816945219,-0.3,1.0,1.0,1.0,3,1264
-6,ON_EDGE,530.3283692906803,1,0.96,0.0600520521402359,-0.8578971097875793,-0.9,1.0,1.0,1.0,3,1265
-6,FORWARD,525.0187294088136,1,0.96,0.08438312262296677,-0.8564523297028053,0.2,1.0,1.0,1.0,3,1266
20,MOVE,527.9339055601272,1,0.96,0.09292282164096832,-0.923911719204921,-0.3,1.0,1.0,1.0,3,1267
-6,ON_EDGE,530.434724954157,1,0.96,0.05411380156874657,-0.8132288762783031,-0.9,1.0,1.0,1.0,3,1268
-6,FORWARD,524.8326930793656,1,0.96,0.05696849897503853,-0.8119798103402253,0.2,1.0,1.0,1.0,3,1269
-6,MOVE,527.6220026830579,1,0.96,0.09187696129083633,-0.8796598061209052,-0.3,1.0,1.0,1.0,3,1270
20,ON_EDGE,530.5129287329817,1,0.96,0.09650611132383347,-0.9136611973105052,-0.9,1.0,1.0,1.0,3,1271
20,FORWARD,525.2907844734696,1,0.96,0.08654402196407318,-0.9118929960528924,0.2,1.0,1.0,1.0,3,1272
-6,MOVE,526.9841777023449,1,0.96,0.12345760315656662,-0.6901675630753707,-0.3,1.0,1.0,1.0,3,1273
-6,ON_EDGE,528.9374346224864,1,0.96,0.05907215178012848,-0.7249990894402687,-0.9,1.0,1.0,1.0,3,1274
-6,FORWARD,523.3717472640819,1,0.96,0.12073918431997299,-0.7243022665421033,0.2,1.0,1.0,1.0,3,1275
20,MOVE,525.7589275175723,1,0.96,0.060129426419734955,-0.7923589474851902,-0.3,1.0,1.0,1.0,3,1276
-6,ON_EDGE,527.3910929765658,1,0.96,0.08526995033025742,-0.6823503881880193,-0.9,1.0,1.0,1.0,3,1277
-6,FORWARD,521.5715175837624,1,0.96,0.06827464699745178,-0.6818483040132007,0.2,1.0,1.0,1.0,3,1278
20,MOVE,523.6975000623858,1,0.96,0.05706391483545303,-0.750055108890298,-0.3,1.0,1.0,1.0,3,1279
-6,ON_EDGE,524.9838387442602,1,0.96,0.09272933006286621,-0.6402331430756492,-0.9,1.0,1.0,1.0,3,1280
-6,FORWARD,519.3231330176645,1,0.96,0.05864160507917404,-0.640023858722734,0.2,1.0,1.0,1.0,3,1281
20,MOVE,521.1550080490097,1,0.96,0.0859408751130104,-0.7083542672667238,-0.3,1.0,1.0,1.0,3,1282
-6,ON_EDGE,522.0781868506446,1,0.96,0.059749070554971695,-0.5986967755640444,-0.9,1.0,1.0,1.0,3,1283
17,FORWARD,516.694381905706,1,0.96,0.06577523052692413,-0.5987907111345384,0.2,1.0,1.0,1.0,3,1284
-6,MOVE,517.0737097149661,1,0.96,0.08850295096635818,-0.5394394628252411,-0.3,1.0,1.0,1.0,3,1285
-6,MOVE,517.7786517036163,1,0.96,0.09236965328454971,-0.5746054445086135,-0.3,1.0,1.0,1.0,3,1286
20,ON_EDGE,518.8001775866063,1,0.96,0.05612272396683693,-0.6097326436138023,-0.9,1.0,1.0,1.0,3,1287
20,FORWARD,513.1145593731972,1,0.96,0.1283409595489502,-0.6097840521879696,0.2,1.0,1.0,1.0,3,1288
-6,FORWARD,512.1000255013595,1,0.96,0.06138966232538223,-0.38931328821656475,0.2,1.0,1.0,1.0,3,1289
3,FORWARD,511.40250209121024,1,0.96,0.06387874484062195,-0.42439975474519825,0.2,1.0,1.0,1.0,3,1290
-6,FORWARD,510.56955937428336,1,0.96,0.0668315663933754,-0.40954795577424313,0.2,1.0,1.0,1.0,3,1291
12,FORWARD,510.05932862854996,1,0.96,0.05806026980280876,-0.4446766145259379,0.2,1.0,1.0,1.0,3,1292
4,FORWARD,508.96131586694224,1,0.96,0.0915507897734642,-0.3798539452863823,0.2,1.0,1.0,1.0,3,1293
1,FORWARD,507.68590167710073,1,0.96,0.057729847729206085,-0.35937589136199,0.2,1.0,1.0,1.0,3,1294
1,FORWARD,506.37767118519315,1,0.96,0.05793318897485733,-0.35552070099879834,0.2,1.0,0.0,1.0,3,1295
4,FORWARD,505.0367694463106,1,0.96,0.06052839383482933,-0.35166001343032494,0.2,1.0,0.0,1.0,3,1296
4,FORWARD,503.5254460681503,1,0.96,0.06329391896724701,-0.33112697885157816,0.2,1.0,0.0,1.0,3,1297
4,FORWARD,501.8495600977828,1,0.96,0.05475964769721031,-0.31054055796436336,0.2,1.0,0.0,1.0,3,1298
4,FORWARD,500.01566527754886,1,0.96,0.06386344879865646,-0.28989394213669717,0.2,0.0,0.0,1.0,3,1299
-12,FORWARD,498.03100276201496,1,0.96,0.05680099502205849,-0.2691803731028975,0.2,0.0,0.0,1.0,3,1300
-12,FORWARD,496.5702404418304,1,0.96,0.0703892931342125,-0.3372820453508305,0.2,1.0,0.0,1.0,3,1301
4,FORWARD,495.7020628539281,1,0.96,0.06747447699308395,-0.405625929887311,0.2,1.0,0.0,1.0,3,1302
4,FORWARD,494.6517735789161,1,0.96,0.10272376239299774,-0.3852460856695843,0.2,0.0,0.0,1.0,3,1303
-12,FORWARD,493.42334480557616,1,0.96,0.09064102917909622,-0.3648302831980898,0.2,1.0,0.0,1.0,3,1304
4,FORWARD,492.8076731196633,1,0.96,0.06827379763126373,-0.43326038654324195,0.2,1.0,0.0,1.0,3,1305
4,FORWARD,492.00576342340344,1,0.96,0.06594844162464142,-0.41293347196410096,0.2,1.0,0.0,1.0,3,1306
4,FORWARD,491.0206211148574,1,0.96,0.09212073683738708,-0.3925799970889277,0.2,0.0,0.0,1.0,3,1307
-12,FORWARD,489.85595647019625,1,0.96,0.07610127329826355,-0.3721928754532926,0.2,1.0,0.0,1.0,3,1308
4,FORWARD,489.3087483489136,1,0.96,0.06820528954267502,-0.440653921927723,0.2,1.0,0.0,1.0,3,1309
4,FORWARD,488.57451519502763,1,0.96,0.10389149934053421,-0.4203494796916827,0.2,1.0,0.0,1.0,3,1310
4,FORWARD,487.6559987811872,1,0.96,0.10079991072416306,-0.4000209183024041,0.2,0.0,0.0,1.0,3,1311
-12,FORWARD,486.5566447100922,1,0.96,0.13192793726921082,-0.37966110861875385,0.2,1.0,0.0,1.0,3,1312
4,FORWARD,486.07915946679697,1,0.96,0.09634842723608017,-0.4481518203235978,0.2,1.0,0.0,1.0,3,1313
4,FORWARD,485.4139389080935,1,0.96,0.06635572761297226,-0.4278681619055255,0.2,1.0,0.0,1.0,3,1314
4,FORWARD,484.56345865793276,1,0.96,0.06681396812200546,-0.4075629045290263,0.2,0.0,0.0,1.0,3,1315
-12,FORWARD,483.5308971159536,1,0.96,0.08076481521129608,-0.3872288800846024,0.2,1.0,0.0,1.0,3,1316
4,FORWARD,483.1243078723312,1,0.96,0.05995737016201019,-0.4557478171012387,0.2,1.0,0.0,1.0,3,1317
4,FORWARD,482.52935331074764,1,0.96,0.06491737812757492,-0.43548310849358346,0.2,0.0,0.0,1.0,3,1318
-12,FORWARD,481.7482405964787,1,0.96,0.05778820067644119,-0.4151993953121555,0.2,1.0,0.0,1.0,3,1319
4,FORWARD,481.6047410445613,1,0.96,0.057737305760383606,-0.48377836308273453,0.2,1.0,0.0,1.0,3,1320
4,FORWARD,481.27105888366674,1,0.96,0.07492274045944214,-0.4635363872580474,0.2,1.0,0.0,1.0,3,1321
4,FORWARD,480.74842610186647,1,0.96,0.07103819400072098,-0.44328535566564103,0.2,1.0,0.0,1.0,3,1322
4,FORWARD,480.03877691879376,1,0.96,0.05447011813521385,-0.4230180394480185,0.2,0.0,0.0,1.0,3,1323
-12,FORWARD,479.14474673667206,1,0.96,0.058299820870161057,-0.40272721231427117,0.2,1.0,0.0,1.0,3,1324
4,FORWARD,478.8838914420819,1,0.96,0.06554248183965683,-0.4712945413434194,0.2,1.0,0.0,1.0,3,1325
4,FORWARD,478.4336272610594,1,0.96,0.0911107063293457,-0.45105830247198364,0.2,1.0,0.0,1.0,3,1326
4,FORWARD,477.79561631673715,1,0.96,0.05662719905376434,-0.4308084967484979,0.2,0.0,0.0,1.0,3,1327
-12,FORWARD,476.9722209794865,1,0.96,0.10418648272752762,-0.4105378700787814,0.2,1.0,0.0,1.0,3,1328
4,FORWARD,476.7850463032807,1,0.96,0.09717907756567001,-0.4791280604610288,0.2,1.0,0.0,1.0,3,1329
4,FORWARD,476.4080936769765,1,0.96,0.09728091955184937,-0.4589043987369174,0.2,1.0,0.0,1.0,3,1330
4,FORWARD,475.84275147289344,1,0.96,0.06290674954652786,-0.4386699436489383,0.2,0.0,0.0,1.0,3,1331
-12,FORWARD,475.0911074508368,1,0.96,0.06177235767245293,-0.41841741695699064,0.2,1.0,0.0,1.0,3,1332
4,FORWARD,474.9783456181293,1,0.96,0.06330586969852448,-0.48702843150400843,0.2,1.0,0.0,1.0,3,1333
4,FORWARD,474.6755284188254,1,0.96,0.06655146181583405,-0.46681502336031094,0.2,0.0,0.0,1.0,3,1334
-12,FORWARD,474.18376903801845,1,0.96,0.1267096847295761,-0.4465936439682152,0.2,1.0,0.0,1.0,3,1335
4,MOVE,474.33686844825667,1,0.96,0.06058323010802269,-0.515245883461141,-0.3,1.0,0.0,1.0,3,1336
4,FORWARD,474.29955758741545,1,0.96,0.05531000718474388,-0.4950345546409727,0.2,1.0,0.0,1.0,3,1337
4,FORWARD,474.07197336714677,1,0.96,0.05693366378545761,-0.4748254480199553,0.2,1.0,0.0,1.0,3,1338
4,FORWARD,473.65495152757103,1,0.96,0.09413200616836548,-0.4546112563666228,0.2,0.0,0.0,1.0,3,1339
-12,FORWARD,473.0500262515496,1,0.96,0.07322873920202255,-0.43438467277195586,0.2,1.0,0.0,1.0,3,1340
4,MOVE,473.08806847125857,1,0.96,0.08136261254549026,-0.5030272801782174,-0.3,1.0,0.0,1.0,3,1341
4,FORWARD,472.935749616706,1,0.96,0.07070010900497437,-0.48282348314024026,0.2,1.0,0.0,1.0,3,1342
4,FORWARD,472.59362836471604,1,0.96,0.05738694965839386,-0.46261748841606287,0.2,0.0,0.0,1.0,3,1343
-12,FORWARD,472.06296130483344,1,0.96,0.10267315804958344,-0.4424019757868621,0.2,1.0,0.0,1.0,3,1344
4,MOVE,472.17668331263286,1,0.96,0.06451024860143661,-0.5110585144856222,-0.3,1.0,0.0,1.0,3,1345
4,FORWARD,472.10005309342483,1,0.96,0.08097704499959946,-0.49085748450328703,0.2,1.0,0.0,1.0,3,1346
4,FORWARD,471.83335147832963,1,0.96,0.09015858918428421,-0.4706571688886304,0.2,0.0,0.0,1.0,3,1347
-12,FORWARD,471.3775568132083,1,0.96,0.11790725588798523,-0.45045023766998266,0.2,1.0,0.0,1.0,3,1348
4,MOVE,471.56714212334003,1,0.96,0.08940725028514862,-0.5191182500653386,-0.3,1.0,0.0,1.0,3,1349
4,FORWARD,471.56648155707296,1,0.96,0.0935954824090004,-0.4989174031348787,0.2,0.0,0.0,1.0,3,1350
-12,FORWARD,471.3755775341169,1,0.96,0.08185624331235886,-0.47872019883539413,0.2,1.0,0.0,1.0,3,1351
4,MOVE,471.830066567638,1,0.96,0.06614970415830612,-0.5474081898798251,-0.3,1.0,0.0,1.0,3,1352
4,MOVE,472.09545360176196,1,0.96,0.07383756339550018,-0.5271874598177229,-0.3,1.0,0.0,1.0,3,1353
4,MOVE,472.17076512660435,1,0.96,0.059235043823719025,-0.5069806243683609,-0.3,1.0,0.0,1.0,3,1354
4,FORWARD,472.055725145563,1,0.96,0.05992622300982475,-0.48678035379598505,0.2,0.0,0.0,1.0,3,1355
-12,FORWARD,471.7507552967532,1,0.96,0.06007359176874161,-0.46657931806720937,0.2,1.0,0.0,1.0,3,1356
-14,MOVE,472.09180076786345,1,0.96,0.06877193599939346,-0.5352590760686239,-0.3,1.0,0.0,1.0,3,1357
4,MOVE,473.1609630703974,1,0.96,0.061627961695194244,-0.6150472329738771,-0.3,1.0,0.0,1.0,3,1358
4,MOVE,474.0491735829226,1,0.96,0.08374086022377014,-0.5947128215776165,-0.3,1.0,0.0,1.0,3,1359
4,MOVE,474.7531311311836,1,0.96,0.09098520129919052,-0.5744165042467524,-0.3,1.0,0.0,1.0,3,1360
4,MOVE,475.27023111496663,1,0.96,0.05961749330163002,-0.554150999629055,-0.3,1.0,0.0,1.0,3,1361
4,MOVE,475.5985668767772,1,0.96,0.09131129831075668,-0.5339090208106747,-0.3,1.0,0.0,1.0,3,1362
4,MOVE,475.7369306504834,1,0.96,0.06743016093969345,-0.5136832776895786,-0.3,1.0,0.0,1.0,3,1363
4,FORWARD,475.6848141391949,1,0.96,0.05417196825146675,-0.4934664784942721,0.2,1.0,0.0,1.0,3,1364
4,FORWARD,475.44240875316456,1,0.96,0.05656421557068825,-0.47325133071788683,0.2,1.0,0.0,1.0,3,1365
11,FORWARD,475.0106055205689,1,0.96,0.0889725312590599,-0.4530305417320558,0.2,0.0,0.0,1.0,3,1366
-12,FORWARD,474.0375983316692,1,0.96,0.06258251518011093,-0.3939079304529215,0.2,0.0,0.0,1.0,3,1367
-12,FORWARD,473.69415069376095,1,0.96,0.05274839699268341,-0.4624782094379985,0.2,1.0,0.0,1.0,3,1368
4,MOVE,473.99663755397836,1,0.96,0.05670848861336708,-0.5311468199476184,-0.3,0.0,0.0,1.0,3,1369
-12,MOVE,474.1091068348281,1,0.96,0.06896422058343887,-0.5109296076996863,-0.3,1.0,0.0,1.0,3,1370
4,MOVE,474.86050501638704,1,0.96,0.05500715225934982,-0.5796092564768577,-0.3,1.0,0.0,1.0,3,1371
4,MOVE,475.4256356234546,1,0.96,0.05358255282044411,-0.5593354493791469,-0.3,1.0,0.0,1.0,3,1372
4,MOVE,475.8024129299961,1,0.96,0.06250273436307907,-0.5390870222172419,-0.3,1.0,0.0,1.0,3,1373
4,MOVE,475.9894500471652,1,0.96,0.08830951154232025,-0.5188566884230817,-0.3,0.0,0.0,1.0,3,1374
-12,FORWARD,475.9860595952679,1,0.96,0.10059775412082672,-0.49863715939339615,0.2,1.0,0.0,1.0,3,1375
4,MOVE,476.6247500366854,1,0.96,0.05343937501311302,-0.5673100344543165,-0.3,1.0,0.0,1.0,3,1376
4,MOVE,477.0757703139201,1,0.96,0.058810196816921234,-0.5470467219383446,-0.3,0.0,0.0,1.0,3,1377
-12,MOVE,477.3374573170045,1,0.96,0.05683054029941559,-0.5268043201296386,-0.3,1.0,0.0,1.0,3,1378
4,MOVE,478.23234957392856,1,0.96,0.09408030658960342,-0.5954644447717701,-0.3,1.0,0.0,1.0,3,1379
4,MOVE,478.94294099459256,1,0.96,0.0915917456150055,-0.5751498933532777,-0.3,1.0,0.0,1.0,3,1380
4,MOVE,479.46659542942496,1,0.96,0.05229685455560684,-0.5548662017097578,-0.3,1.0,0.0,1.0,3,1381
4,MOVE,479.8013769309984,1,0.96,0.05703698471188545,-0.5346061286920953,-0.3,0.0,0.0,1.0,3,1382
-12,MOVE,479.94605077877924,1,0.96,0.06754721701145172,-0.5143624290232732,-0.3,1.0,0.0,1.0,3,1383
4,MOVE,480.7283638840664,1,0.96,0.12145542353391647,-0.5830167439950411,-0.3,1.0,0.0,1.0,3,1384
4,MOVE,481.32460188300394,1,0.96,0.04958738386631012,-0.562713780633028,-0.3,0.0,0.0,1.0,3,1385
-12,MOVE,481.73255513933975,1,0.96,0.04943664371967316,-0.5424371507396087,-0.3,1.0,0.0,1.0,3,1386
4,MOVE,482.7664701309024,1,0.96,0.05315505340695381,-0.6110685209001911,-0.3,1.0,0.0,1.0,3,1387
4,MOVE,483.61839294861704,1,0.96,0.06048375368118286,-0.5907051459709524,-0.3,1.0,0.0,1.0,3,1388
4,MOVE,484.28514293175516,1,0.96,0.08946553617715836,-0.5703778597348287,-0.3,1.0,0.0,1.0,3,1389
4,MOVE,484.764241258192,1,0.96,0.09661312401294708,-0.5500794826004536,-0.3,1.0,0.0,1.0,3,1390
4,MOVE,485.0539124018406,1,0.96,0.06052073836326599,-0.5298028276274833,-0.3,1.0,1.0,1.0,3,1391
12,MOVE,485.15308512976947,1,0.96,0.05822378024458885,-0.5095407032737009,-0.3,1.0,1.0,1.0,3,1392
12,FORWARD,484.6448352393738,1,0.96,0.06062469631433487,-0.44484147091211124,0.2,1.0,1.0,1.0,3,1393
12,FORWARD,483.5495227560846,1,0.96,0.09245336055755615,-0.3801156772078507,0.2,1.0,1.0,1.0,3,1394
12,FORWARD,481.9112343300267,1,0.96,0.09658907353878021,-0.3152854382881206,0.2,1.0,1.0,1.0,3,1395
12,FORWARD,479.7964514153464,1,0.96,0.06106557697057724,-0.2502759454002683,0.2,1.0,1.0,1.0,3,1396
1,FORWARD,477.2919640629403,1,0.96,0.058614395558834076,-0.1850178438773377,0.2,1.0,1.0,1.0,3,1397
1,FORWARD,474.764552895575,1,0.96,0.0523231066763401,-0.18056082756765843,0.2,1.0,1.0,1.0,3,1398
1,ON_EDGE,472.21462592286883,1,0.96,0.09681005030870438,-0.17608601330429707,-0.9,1.0,1.0,1.0,3,1399
1,FORWARD,467.9741519939377,1,0.96,0.09282546490430832,-0.17307383849691033,0.2,1.0,1.0,1.0,3,1400
1,FORWARD,465.3613767625885,1,0.96,0.07657383382320404,-0.1630183716057089,0.2,1.0,1.0,1.0,3,1401
1,FORWARD,462.72775067945037,1,0.96,0.09990286082029343,-0.15846839134965277,0.2,1.0,1.0,1.0,3,1402
1,FORWARD,460.07372482355555,1,0.96,0.07233626395463943,-0.1538983176734214,0.2,1.0,1.0,1.0,3,1403
1,FORWARD,457.39975960455075,1,0.96,0.10280978679656982,-0.1493076448230564,0.2,1.0,1.0,1.0,3,1404
1,FORWARD,454.7063249892941,1,0.96,0.09303199499845505,-0.14469585435110288,0.2,1.0,1.0,1.0,3,1405
1,FORWARD,451.9939007375729,1,0.96,0.05712508410215378,-0.140062414762438,0.2,1.0,1.0,1.0,3,1406
1,FORWARD,449.2629766472616,1,0.96,0.07035963982343674,-0.13540678115405552,0.2,1.0,1.0,1.0,3,1407
1,FORWARD,446.51405280924325,1,0.96,0.06336041539907455,-0.13072839484913537,0.2,1.0,1.0,1.0,3,1408
1,FORWARD,443.74763987242574,1,0.96,0.093241848051548,-0.12602668302579798,0.2,1.0,1.0,1.0,3,1409
1,FORWARD,440.96425931918446,1,0.96,0.12809540331363678,-0.12130105834100784,0.2,1.0,1.0,1.0,3,1410
1,FORWARD,438.16444375156607,1,0.96,0.059178080409765244,-0.11655091855017602,0.2,1.0,1.0,1.0,3,1411
11,ON_EDGE,435.34873718858955,1,0.96,0.07269132882356644,-0.11177564612309199,-0.9,1.0,1.0,1.0,3,1412
1,FORWARD,430.74042385894097,1,0.96,0.05925517529249191,-0.10822627174361177,0.2,1.0,0.0,1.0,3,1413
4,FORWARD,427.76705762099414,1,0.96,0.1227833703160286,-0.04229893567768479,0.2,1.0,0.0,1.0,3,1414
4,FORWARD,424.7732432567872,1,0.96,0.059116847813129425,-0.020372490515851945,0.2,0.0,0.0,1.0,3,1415
-12,FORWARD,421.77328664775195,1,0.96,0.06339618563652039,0.0017059473282715991,0.2,1.0,0.0,1.0,3,1416
4,FORWARD,418.83596112513334,1,0.96,0.08625734597444534,-0.06494858528996651,0.2,0.0,0.0,1.0,3,1417
-12,FORWARD,415.8637304480924,1,0.96,0.06399901956319809,-0.04318834973247686,0.2,1.0,0.0,1.0,3,1418
4,FORWARD,413.04287098160694,1,0.96,0.09645745903253555,-0.11016561791663292,0.2,1.0,0.0,1.0,3,1419
4,FORWARD,410.159498060949,1,0.96,0.08426173776388168,-0.08872766937000727,0.2,0.0,0.0,1.0,3,1420
-12,FORWARD,407.22648241810566,1,0.96,0.056069355458021164,-0.06714605039724361,0.2,1.0,0.0,1.0,3,1421
4,FORWARD,404.4914443922893,1,0.96,0.058591123670339584,-0.1343037156268566,0.2,1.0,0.0,1.0,3,1422
4,FORWARD,401.6800177804865,1,0.96,0.06055264174938202,-0.11304829541350422,0.2,1.0,0.0,1.0,3,1423
4,FORWARD,398.80443126432266,1,0.96,0.10282192379236221,-0.09165275245995398,0.2,0.0,0.0,1.0,3,1424
-12,FORWARD,395.87745094161306,1,0.96,0.09377028793096542,-0.07011049975967637,0.2,1.0,0.0,1.0,3,1425
4,FORWARD,393.1542501397145,1,0.96,0.06204744800925255,-0.1373041857071622,0.2,1.0,0.0,1.0,3,1426
4,FORWARD,390.35305766900217,1,0.96,0.091746985912323,-0.11609748784852639,0.2,1.0,0.0,1.0,3,1427
4,FORWARD,387.48597971347806,1,0.96,0.09418592602014542,-0.0947478652762099,0.2,1.0,0.0,1.0,3,1428
4,FORWARD,384.5656691352448,1,0.96,0.08482629060745239,-0.07324841762872575,0.2,0.0,0.0,1.0,3,1429
-12,FORWARD,381.60529631275756,1,0.96,0.06794075667858124,-0.05159257750107864,0.2,1.0,0.0,1.0,3,1430
4,FORWARD,378.8129288151619,1,0.96,0.061505261808633804,-0.11866306710837157,0.2,1.0,0.0,1.0,3,1431
4,FORWARD,375.9532510985139,1,0.96,0.06657340377569199,-0.09735897959914298,0.2,0.0,0.0,1.0,3,1432
-12,FORWARD,373.0388097041828,1,0.96,0.0841059535741806,-0.07590159826941813,0.2,1.0,0.0,1.0,3,1433
4,FORWARD,370.3394925805819,1,0.96,0.0621500089764595,-0.1431729022947969,0.2,1.0,0.0,1.0,3,1434
4,FORWARD,367.55912416842943,1,0.96,0.06118803843855858,-0.12207176648595518,0.2,1.0,0.0,1.0,3,1435
4,FORWARD,364.709554117425,1,0.96,0.0887962356209755,-0.10082164626833687,0.2,0.0,0.0,1.0,3,1436
-9,FORWARD,361.8031965495295,1,0.96,0.09487267583608627,-0.079414958285321,0.2,1.0,0.0,1.0,3,1437
4,FORWARD,359.0521608784262,1,0.96,0.08960916101932526,-0.13006664166229664,0.2,1.0,0.0,1.0,3,1438
4,FORWARD,356.2274491883016,1,0.96,0.07010971754789352,-0.10890118085725879,0.2,0.0,0.0,1.0,3,1439
-12,FORWARD,353.34122385626426,1,0.96,0.05451567843556404,-0.08757829364950773,0.2,1.0,0.0,1.0,3,1440
4,FORWARD,350.6926441223192,1,0.96,0.0936475619673729,-0.15497918775187372,0.2,1.0,0.0,1.0,3,1441
4,FORWARD,347.956849293932,1,0.96,0.11315638571977615,-0.13403097591371252,0.2,1.0,0.0,1.0,3,1442
4,FORWARD,345.1452555451741,1,0.96,0.08515246957540512,-0.11293049261573038,0.2,1.0,0.0,1.0,3,1443
4,FORWARD,342.2698642611374,1,0.96,0.0599018856883049,-0.09166939992540009,0.2,0.0,0.0,1.0,3,1444
-12,FORWARD,339.3432427113926,1,0.96,0.08869294077157974,-0.07023960159645169,0.2,1.0,0.0,1.0,3,1445
4,FORWARD,336.6212446324427,1,0.96,0.06083264201879501,-0.13752220218992095,0.2,1.0,0.0,1.0,3,1446
4,FORWARD,333.82162590779666,1,0.96,0.059782207012176514,-0.11648781948155243,0.2,0.0,0.0,1.0,3,1447
-12,FORWARD,330.95623216788886,1,0.96,0.0483907088637352,-0.09528924518231777,0.2,1.0,0.0,1.0,3,1448
4,FORWARD,328.34344177471223,1,0.96,0.05806431919336319,-0.1628068322878648,0.2,1.0,0.0,1.0,3,1449
4,FORWARD,325.63964569984756,1,0.96,0.05822281539440155,-0.14200812985245748,0.2,1.0,0.0,1.0,3,1450
4,FORWARD,322.85589907635125,1,0.96,0.09209345281124115,-0.1210512119856424,0.2,1.0,0.0,1.0,3,1451
4,FORWARD,320.00385761799015,1,0.96,0.049569640308618546,-0.09992689137058605,0.2,0.0,0.0,1.0,3,1452
-12,FORWARD,317.0957635531858,1,0.96,0.0618683323264122,-0.07862616212007947,0.2,1.0,0.0,1.0,3,1453
4,FORWARD,314.4087689511722,1,0.96,0.05746322125196457,-0.14602915943468514,0.2,1.0,0.0,1.0,3,1454
4,FORWARD,311.6397982307701,1,0.96,0.06388223171234131,-0.12515194632610732,0.2,0.0,0.0,1.0,3,1455
-12,FORWARD,308.80032107230335,1,0.96,0.05649639666080475,-0.10410370024415373,0.2,1.0,0.0,1.0,3,1456
4,FORWARD,306.2304759825405,1,0.96,0.08493082225322723,-0.17176380401409075,0.2,1.0,0.0,1.0,3,1457
4,FORWARD,303.56546622030913,1,0.96,0.10056575387716293,-0.15114379943652428,0.2,1.0,0.0,1.0,3,1458
4,FORWARD,300.81592255152304,1,0.96,0.05811716616153717,-0.1303597680485979,0.2,1.0,0.0,1.0,3,1459
4,FORWARD,297.9930894308149,1,0.96,0.12468045204877853,-0.10940157330753646,0.2,0.0,0.0,1.0,3,1460
-12,FORWARD,295.10881671333044,1,0.96,0.05081561207771301,-0.08825918078597843,0.2,1.0,0.0,1.0,3,1461
4,FORWARD,292.46450929635483,1,0.96,0.08774013072252274,-0.15581161619934633,0.2,1.0,0.0,1.0,3,1462
4,FORWARD,289.7334176583271,1,0.96,0.05842176452279091,-0.13512459624889703,0.2,0.0,0.0,1.0,3,1463
-12,FORWARD,286.9265629512525,1,0.96,0.052811138331890106,-0.11425986017209752,0.2,1.0,0.0,1.0,3,1464
4,FORWARD,284.40885470321075,1,0.96,0.05483636260032654,-0.18209569839951073,0.2,1.0,0.0,1.0,3,1465
4,FORWARD,281.79142865008214,1,0.96,0.127382293343544,-0.1616912007015862,0.2,1.0,0.0,1.0,3,1466
4,FORWARD,279.08441465212275,1,0.96,0.059915389865636826,-0.14111729853991478,0.2,1.0,0.0,1.0,3,1467
4,FORWARD,276.2985656056102,1,0.96,0.08960501104593277,-0.12036280822384596,0.2,0.0,0.0,1.0,3,1468
-12,FORWARD,273.4452553795282,1,0.96,0.05487874895334244,-0.09941654543294332,0.2,1.0,0.0,1.0,3,1469
4,FORWARD,270.8536651987433,1,0.96,0.05583731830120087,-0.16715627829232513,0.2,1.0,0.0,1.0,3,1470
4,FORWARD,268.1699951965232,1,0.96,0.08665867149829865,-0.14670157423211808,0.2,0.0,0.0,1.0,3,1471
